"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-14",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-15",,"68","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-16",,"69","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-17",,"74","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-18",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-21",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-22",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-23",,"65","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-24",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-25",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-26",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-27",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-28",,"63","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-29",,"58","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-30",,"58","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-10-31",,"58","13"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-01",,"38","18"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-02",,"43","17"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-03",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-04",,"52","19"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-05",,"48","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-06",,"52","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-07",,"68","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-08",,"67","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-09",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-10",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-12",,"55","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-13",,"57","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-14",,"56","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-15",,"55","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-16",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-17",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-18",,"55","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-19",,"50","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-20",,"59","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-21",,"62","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-22",,"68","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-23",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-24",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-25",,"57","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-26",,"45","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-27",,"45","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-28",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-29",,"51","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-11-30",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-02",,"52","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-03",,"52","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-04",,"49","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-05",,"46","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-06",,"52","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-07",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-08",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-09",,"45","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-10",,"38","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-11",,"43","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-12",,"42","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-13",,"53","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-14",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-15",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-16",,"62","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-17",,"53","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-18",,"45","24"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-19",,"43","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-20",,"43","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-21",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-22",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-23",,"47","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-24",,"37","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-25",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-26",,"38","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-27",,"45","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-28",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-29",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-30",,"55","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2002-12-31",,"43","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-02",,"44","24"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-03",,"47","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-05",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-06",,"53","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-07",,"48","24"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-08",,"48","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-09",,"44","20"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-10",,"39","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-12",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-13",,"48","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-14",,"54","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-15",,"46","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-16",,"44","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-17",,"45","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-18",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-21",,"45","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-22",,"40","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-23",,"47","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-24",,"54","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-25",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-26",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-27",,"53","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-28",,"49","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-29",,"47","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-30",,"54","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-01-31",,"50","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-02",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-03",,"55","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-04",,"48","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-05",,"45","16"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-06",,"41","17"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-07",,"42","18"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-08",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-09",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-10",,"48","18"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-11",,"50","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-12",,"54","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-13",,"57","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-14",,"45","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-15",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-16",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-17",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-18",,"58","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-21",,"52","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-22",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-23",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-24",,"53","15"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-25",,"39","15"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-26",,"43","19"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-27",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-02-28",,"49","14"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-02",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-03",,"53","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-04",,"50","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-05",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-06",,"50","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-07",,"55","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-08",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-09",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-10",,"58","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-11",,"62","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-12",,"65","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-13",,"70","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-14",,"72","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-15",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-16",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-17",,"68","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-18",,"60","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-19",,"58","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-20",,"63","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-21",,"60","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-22",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-23",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-24",,"58","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-25",,"55","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-26",,"46","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-27",,"56","24"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-28",,"50","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-29",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-30",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-03-31",,"73","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-01",,"76","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-02",,"56","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-03",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-05",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-06",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-07",,"53","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-08",,"58","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-09",,"72","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-10",,"76","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-11",,"80","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-12",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-13",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-14",,"74","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-15",,"53","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-16",,"60","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-17",,"62","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-18",,"64","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-21",,"74","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-22",,"68","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-23",,"66","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-24",,"68","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-25",,"70","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-26",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-27",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-28",,"63","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-29",,"64","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-04-30",,"61","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-01",,"55","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-02",,"66","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-03",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-05",,"73","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-06",,"58","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-07",,"64","20"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-08",,"61","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-09",,"59","36"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-10",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-12",,"62","36"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-13",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-14",,"73","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-15",,"86","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-16",,"78","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-17",,"64","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-18",,"59","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-19",,"69","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-20",,"68","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-21",,,"46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-22",,"82","49"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-23",,"95","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-24",,"95","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-25",,"100","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-26",,"86","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-27",,"83","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-28",,"99","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-29",,"103","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-30",,"91","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-05-31",,"86",
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-01",,"82","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-02",,"81","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-03",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-05",,"83","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-06",,"87","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-07",,"89","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-08",,"87","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-09",,"95","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-10",,"89","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-12",,"87","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-13",,"90","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-14",,"86","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-15",,"89","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-16",,"92","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-17",,"92","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-18",,"98","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-20",,"100","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-21",,"73","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-22",,"72","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-23",,"70","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-24",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-25",,"82","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-26",,"84","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-27",,"88","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-28",,"93","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-29",,"92","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-06-30",,"103","55"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-02",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-03",,"95","46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-04",,"92","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-05",,,"44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-06",,"93","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-07",,"90","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-08",,"99","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-09",,"90","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-10",,"99","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-11",,"104","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-12",,"103","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-13",,"104","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-14",,"104","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-15",,"95","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-16",,"98","67"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-17",,"102","61"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-18",,"104","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-19",,"104","73"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-20",,"108","74"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-21",,"105","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-22",,"109","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-23",,"108","66"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-24",,"110","75"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-25",,"90","70"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-26",,"97","68"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-27",,"95","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-28",,"98","65"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-29",,"101","69"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-30",,"103","70"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-07-31",,"107","69"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-01",,"102","67"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-02",,"101","68"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-03",,"91","69"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-04",,"84","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-05",,"94","61"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-06",,"100","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-07",,"94","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-08",,"93","65"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-09",,"96","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-10",,"99","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-11",,"102","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-12",,"98","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-13",,"94","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-14",,"95","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-15",,"79","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-16",,"97","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-17",,"89","55"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-18",,"88","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-19",,"95","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-20",,"105","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-21",,"93","55"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-22",,"91","67"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-23",,"91","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-24",,"89","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-25",,"84","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-26",,"101","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-27",,"90","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-28",,"92","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-29",,"90","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-30",,"87","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-08-31",,"91","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-01",,"94","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-02",,"91","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-03",,"91","61"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-04",,"99","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-05",,"95","65"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-06",,"95","66"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-07",,"96","61"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-08",,"89","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-09",,"68","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-10",,"68","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-11",,"70","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-12",,"79","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-13",,"72","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-14",,"76","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-15",,"85","49"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-16",,"84","49"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-17",,"68","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-18",,"65","41"
